WORD	CLUSTER_ID	WORD_COUNT
人才库	7	315
培养人才	7	311
员工教育	7	309
课程体系	7	301
人才强企战略	7	298
核心人才	7	291
职工队伍	7	286
专业领域	7	285
人才梯队	7	281
高端人才	7	280
公司人力资源	7	276
高层次	7	273
人才管理	7	257
员工职业发展通道	7	244
公司战略发展	7	241
高层次人才	7	237
人才梯队建设	7	223
引进人才	7	221
国际化人才	7	223
干部队伍	7	215
科技人才	7	216
职业经理人	7	197
结构合理	7	197
人才培养体系	7	189
青年人才	7	185
人力资源开发	7	183
人才资源	7	182
潜质	7	170
员工职业生涯发展	7	169
高素质人才	7	162
讲师队伍	7	161
人才结构	7	157
人才工程	7	155
领导力发展	7	152
员工职业生涯	7	150
人才开发	7	143
核心骨干	7	141
人才培养计划	7	132
员工队伍建设	7	127
人才建设	7	125
人力资源配置	7	126
高学历	7	119
人才激励	7	112
梯队建设	7	112
人才招聘	7	113
技术型	7	111
关键人才	7	106
专业人才队伍	7	101
人力资源规划	7	101
国际视野	7	97
新鲜血液	7	95
高级人才	7	93
专业技术人才队伍	7	93
员工职业生涯规划	7	94
船员队伍	7	86
年轻干部	7	82
员工职业发展规划	7	80
员工本地化	7	78
储备库	7	74
骨干人才	7	70
师资队伍	7	68
专业型	7	54
金融人才	7	48
贤才	7	47
后备力量	7	47
技术人才队伍	7	42
外引	7	26
新生力量	7	22
招纳	7	19
科技队伍	7	12
银行借贷	8	83
使用权	8	81
多种类型	8	81
透支	8	77
财产险	8	64
适用赤道原则	8	62
笔数	8	63
固定利率	8	59
灵活运用	8	59
申购	8	58
退税	8	61
授权委托	8	56
证券承销	8	53
买断	8	49
定期存款	8	48
有价证券	8	46
款额	8	46
信用证	8	46
全权	8	45
竞拍	8	45
垫款	8	45
信贷评级	8	44
存贷款	8	43
项目评估	8	42
保理业务	8	42
受益权	8	42
非标	8	41
掉期	8	41
内保	8	40
等额	8	39
交易结算	8	40
交易对手	8	38
超短	8	38
金和	8	40
结汇	8	37
芝麻	8	34
购建	8	34
保理商	8	33
承租人	8	33
汇票	8	32
公司理财	8	31
存单	8	30
参与人	8	30
闪电	8	30
平安保险	8	29
实收	8	29
套利	8	29
和解	8	29
农贷	8	29
农合	8	29
个人助业贷款	8	28
人民币理财	8	28
国开行	8	28
中型企业	8	28
非居民	8	29
结存	8	28
开放式基金	8	27
结算资金	8	27
投资中	8	27
银行承兑汇票	8	26
分拆	8	26
在岸	8	26
背书	8	29
信贷银行	8	25
承兑汇票	8	25
融资券	8	25
收费权	8	25
柜台交易	8	24
远期外汇	8	24
展期	8	23
所有银行	8	22
同业拆借	8	21
免税	8	21
中国银行间市场交易商协会	8	21
一级市场	8	21
合作型	8	21
无法提供	8	20
获得贷款	8	20
易通	8	20
贷款本息	8	20
维护费	8	20
无担保	8	20
农发行	8	19
福费廷	8	19
企业网上银行	8	19
三来一补	8	19
开户银行	8	19
融资性	8	19
投资类	8	19
农保	8	19
对冲基金	8	19
绿卡	8	18
可以办理	8	18
承兑	8	22
国内信用证	8	18
易融	8	18
租赁资产	8	18
贷款服务	8	17
低息	8	17
国内保理	8	18
灵通卡	8	18
投资工具	8	17
外汇买卖	8	18
资本项目	8	17
结算银行	8	17
放贷	8	20
保险代理	8	17
项数	8	17
工本费	8	18
莱钢	8	17
资产支持证券	8	17
扩股	8	16
拟发行	8	16
贸易结算	8	16
外汇交易	8	16
零首付	8	16
拆借	8	16
地价	8	16
工薪	8	16
本币	8	16
土地租赁	8	16
审批过程	8	16
交通卡	8	15
金务	8	17
付汇	8	15
跨行转账	8	15
开户数	8	15
风投	8	15
账户服务	8	15
账户管理费	8	16
行使认股权	8	15
信用险	8	14
通知存款	8	14
个人投资	8	14
非税收入	8	14
专业版	8	14
购汇	8	14
认同卡	8	14
余笔	8	14
发行方式	8	14
发卡行	8	14
消费信贷业务	8	14
两笔	8	14
中孚	8	14
中国外汇交易中心	8	14
垫资	8	14
账户余额	8	14
负债业务	8	14
指定银行	8	14
货币基金	8	14
天虹商场股份有限公司	8	14
三板	8	14
期缴	8	13
托收	8	13
持仓	8	13
国家外汇管理局	8	13
债券投资	8	13
住房公积金贷款	8	13
指导价	8	14
投资管理能力	8	13
专控	8	13
授权使用	8	13
人民币兑换	8	13
保险条款	8	13
年费	8	15
过桥	8	12
资方	8	13
基金代销	8	12
财产管理	8	12
购货	8	12
卢布	8	12
生源地	8	12
农达	8	12
物业费	8	12
大额存单	8	12
外债	8	12
添利	8	12
获准开展	8	12
多空	8	12
低利率	8	12
簿记	8	12
圈存	8	13
中行北京市分行	8	12
银行监管	8	11
参与证券	8	11
存款业务	8	11
代理银行	8	11
商办	8	12
股指	8	11
押汇	8	11
未上市	8	11
集合债	8	11
交易品种	8	11
汇率走势	8	11
该行在	8	11
商票	8	11
可收	8	11
全真	8	11
认购协议	8	11
资信调查	8	10
边贸	8	10
购房人	8	10
私募发行	8	10
出口保理	8	10
投资资产	8	10
高息	8	10
双币	8	10
公益型	8	10
承销团	8	10
进行尝试	8	10
房产证	8	10
快航	8	10
外观设计专利	9	94
胶囊剂	9	71
五粮	9	68
冻干粉	9	63
头孢	9	63
小容量注射剂	9	62
红薯	9	61
针剂	9	57
滴丸	9	51
丹参	9	45
红花	9	43
糖厂	9	42
粉针	9	41
银杏	9	40
生物化学	9	41
包装纸	9	39
染厂	9	37
公元	9	37
基因工程	9	36
专利号	9	35
万向节	9	33
六味	9	32
基材	9	32
氯化钙	9	32
磁材	9	32
动物饲料	9	32
石棉	9	32
基酒	9	32
鞋底	9	32
板纸	9	36
杀虫剂	9	31
软胶囊	9	31
金属加工	9	31
乳酸	9	31
传动轴	9	31
呼吸系统	9	30
磷复肥	9	30
羊毛	9	31
戊烷	9	30
炼制	9	29
质量上乘	9	29
电解铜	9	29
丸剂	9	29
羊绒	9	29
包膜	9	28
洗脱	9	28
泵业	9	28
约定期限	9	27
灵芝	9	27
食品包装	9	27
糯米	9	27
乳酸菌	9	27
甘露	9	26
化学合成	9	26
贵冶	9	26
冬虫夏草	9	26
苯加氢	9	25
铁峰	9	25
棉纱	9	26
精炼厂	9	25
油条	9	25
奶酪	9	24
赖氨酸	9	24
收割机	9	24
原浆	9	24
粉针剂	9	24
专用肥	9	24
麦冬	9	24
护肝	9	24
抽提物	9	24
合成纤维	9	23
大曲	9	24
木板	9	23
葡萄糖	9	23
雪莲	9	23
闽光	9	23
现代制药	9	23
磷酸一铵	9	22
梨汁	9	22
酱油	9	22
假发	9	22
光学镜片	9	22
健胃消食	9	22
胰脏	9	22
钾盐	9	22
海胶集团	9	22
甘草	9	22
卷烟	9	22
合成树脂	9	21
益生菌	9	21
变性	9	21
含片	9	21
白砂糖	9	21
氧化锌	9	21
高难度	9	21
帘子布	9	21
参灵	9	21
甘精	9	21
竹叶青	9	21
糖浆	9	20
有机棉	9	20
乳胶	9	20
粉剂	9	20
植物油	9	20
胃肠	9	20
他汀	9	20
激素类	9	20
虫草	9	20
致癌	9	19
密封材料	9	19
硫酸盐	9	19
砂石料	9	19
助磨剂	9	19
痔疮栓	9	19
白兰地	9	19
三力士	9	19
经编机	9	19
雷帕	9	19
小分子	9	19
豌豆	9	19
胶粉	9	19
焙烤	9	19
己内酰胺	9	19
山楂	9	18
专库	9	18
阿莫地喹	9	18
天保	9	18
弹性体	9	18
果酒	9	18
神鹰	9	18
松柏	9	18
香料	9	18
低聚	9	18
新开河	9	18
毒素	9	18
南华	9	17
包装用	9	17
厉于	9	18
磷铵	9	17
体细胞	9	17
中间品	9	17
内酯	9	17
散剂	9	17
多糖	9	17
微生物发酵	9	17
谱系	9	17
重质	9	17
大包装	9	17
氯化钠	9	17
浸膏	9	17
复合地板	9	17
凝胶	9	17
海胆	9	17
铝塑	9	17
包装容器	9	17
青鹏	9	17
通脉	9	17
沃夫特	9	17
商混	9	17
环氧丙烷	9	16
生物制剂	9	16
铁皮	9	16
粉状	9	16
调角器	9	16
黄热	9	16
化学药品	9	16
皮箱	9	17
绝缘材料	9	16
精梳纱	9	16
药制剂	9	16
支术	9	16
瓣膜	9	16
栓剂	9	16
大黄	9	16
合成橡胶	9	15
预混料	9	15
汽车座椅	9	15
阴凉	9	15
色织布	9	15
聚乙二醇	9	15
异氰酸酯	9	15
莫兰	9	15
兽医	9	15
培养基	9	15
斜交	9	15
草珊瑚	9	15
品名	9	15
免疫球蛋白	9	15
胶片	9	15
威志	9	15
云石	9	15
钼铁	9	15
白面	9	17
酶制剂	9	15
软膏剂	9	15
门冬	9	15
异性	9	14
风疹	9	14
黄油	9	14
消渴	9	14
无碳	9	14
石牌	9	14
葡萄糖酸钙	9	14
福康	9	14
桂枝	9	14
氧化镁	9	14
果糖	9	14
竹浆	9	14
亚硝酸钠	9	14
雷管	9	14
干果	9	14
聚酯切片	9	14
青霉素	9	14
香精	9	14
橡胶木	9	14
甜味剂	9	14
洗剂	9	14
杀菌剂	9	14
釉面砖	9	14
前驱	9	14
明胶	9	14
红磷	9	14
苏氨酸	9	14
模具钢	9	13
无缝管	9	13
奶茶	9	13
敲开	9	13
过敏性	9	13
乙型	9	13
灭活疫苗	9	13
糖丸	9	13
适平	9	13
双汇集团	9	13
麦芽糖	9	13
正气水	9	13
麻纤维	9	13
溶液剂	9	13
合剂	9	13
滴丸剂	9	13
双黄连	9	14
添加物	9	13
膏剂	9	13
磁芯	9	13
龙珠	9	13
硫酸镍	9	13
民用产品	9	13
核酸	9	13
纺纱工	9	13
直立式	9	13
针纺织品	9	13
氧化钼	9	13
第一关	9	13
双酚	9	13
地塞米松	9	13
抗氧化剂	9	13
着色	9	13
艺术瓷	9	13
达力	9	12
化工业	9	12
有机酸	9	12
阻燃型	9	12
莫代尔	9	12
大理石	9	12
电梯配件	9	12
芦荟	9	12
耗氧量	9	12
靶材	9	12
石榴	9	12
水针	9	12
大分子	9	12
屠宰场	9	12
棉浆	9	12
香梨	9	12
液氧	9	12
灯盏	9	12
低聚糖	9	12
全价	9	12
核苷酸	9	12
聚晶	9	12
酵母粉	9	12
钙片	9	12
天心	9	12
浸出物	9	12
苯胺	9	11
石油管	9	11
金属元素	9	11
果汁饮料	9	11
微晶	9	11
检测室	9	11
榨菜	9	11
环保总局	9	11
弹力	9	11
玻纤布	9	11
毛衫	9	11
双环	9	11
合金粉	9	11
药效学	9	11
规格型号	9	11
加工线	9	11
出仓	9	11
二苯醚	9	11
亚麻	9	11
阿拓	9	11
配合料	9	11
益气	9	11
低糖	9	11
精梳	9	11
冠爽	9	11
药粉	9	11
人血	9	11
白蛋白	9	11
多元醇	9	11
镍铁	9	11
原粉	9	11
试验场	9	11
镍粉	9	11
绢丝	9	11
淀粉糖	9	11
豆油	9	11
铜基	9	11
醋酸乙烯	9	11
呢绒	9	11
钛酸	9	11
马应	9	11
钢芯	9	11
酿酒酵母	9	11
单抗	9	11
工业大	9	11
营养素	9	11
卷烟纸	9	11
叶面肥	9	11
晶石	9	11
党参	9	11
展平竹	9	11
清香型	9	11
料酒	9	11
代森锰锌	9	11
复混肥	9	10
中三	9	10
前列腺	9	10
核黄素	9	10
烷基	9	10
草堂	9	10
弹性纤维	9	10
着色剂	9	10
螯合	9	10
禽类	9	10
湖湾	9	10
酱香型	9	10
复合物	9	10
化机	9	11
参麦	9	10
加工贸易	9	10
圈舍	9	10
铅锡	9	10
锡锭	9	10
血管造影机	9	10
畜产品	9	11
牛黄	9	10
铜棒	9	10
破伤风	9	10
杂粮	9	10
前纺	9	10
太子参	9	10
胃肠安	9	10
色氨酸	9	10
竹叶	9	14
京万红	9	10
复写纸	9	10
军衔	9	10
血症	9	10
沉香	9	10
混凝土	10	931
复合	10	595
低温	10	543
制备	10	369
沥青	10	356
涂料	10	329
塑料	10	321
单体	10	304
表面	10	293
油漆	10	278
合成	10	259
染色	10	231
液体	10	231
密封	10	216
钢筋	10	209
还原	10	191
容器	10	177
材质	10	162
喷涂	10	161
太阳能电池	10	158
地板	10	154
石材	10	140
薄膜	10	139
水性	10	138
纺纱	10	137
配料	10	130
纳米	10	130
低硫	10	126
试剂	10	122
涂层	10	121
扇贝	10	117
砂浆	10	115
固态	10	97
离子	10	97
卷材	10	97
容积	10	98
灌装	10	91
摊铺	10	86
成形	10	85
砌块	10	84
聚合物	10	82
热处理	10	82
厚煤层	10	80
含氟	10	80
黑色	10	79
沥青混合料	10	78
纯化	10	78
外壳	10	77
萃取	10	75
轻质	10	75
墙体材料	10	74
冲压	10	73
高密度	10	73
耦合	10	73
耐腐蚀	10	71
镀膜	10	70
泡沫	10	69
搅拌站	10	66
含硫	10	66
缓冲	10	65
电极	10	62
船体	10	62
压裂	10	61
微波	10	61
木地板	10	60
深海	10	60
阴极	10	59
流水	10	60
压机	10	57
产物	10	56
混合料	10	55
化学分析	10	54
曲面	10	54
流体	10	53
刀具	10	53
单晶	10	53
预应力	10	53
摩擦	10	52
木质	10	53
替代品	10	52
热镀锌	10	51
粘结	10	51
压实	10	51
抛光	10	50
填料	10	50
米制	10	50
织物	10	49
新型材料	10	48
发泡	10	48
底板	10	48
磨机	10	47
骨架	10	47
荧光	10	47
保温板	10	46
液相	10	46
托盘	10	45
应力	10	44
工场	10	43
胶带	10	42
楼板	10	42
印花	10	41
紫外线	10	43
铝板	10	41
秸杆	10	41
钣金	10	41
布料	10	40
组分	10	40
生物降解	10	38
克隆	10	37
厢式	10	37
生料	10	36
配套技术	10	36
干粉	10	35
色谱	10	35
原丝	10	35
固定式	10	35
玻璃瓶	10	34
代用	10	33
动力学	10	34
导电	10	33
块煤	10	33
包衣	10	33
隔膜	10	33
液氮	10	33
保湿	10	32
周期短	10	32
膜分离	10	32
石墨	10	32
硅烷	10	32
本体	10	32
水平井	10	31
链式	10	31
造粒	10	31
颜料	10	30
气相	10	30
化学成分	10	30
粘土砖	10	30
红土	10	31
钝化	10	29
复合板	10	29
隔热材料	10	29
水晶	10	29
液压油	10	28
机油	10	28
瓶盖	10	28
铸锭	10	28
硬度	10	27
芳香	10	27
砌筑	10	27
钢筋混凝土	10	27
均质	10	27
拌和	10	27
胶水	10	27
岩棉	10	27
电池片	10	27
超微	10	27
原子	10	26
毛坯	10	26
下料	10	26
复膜	10	26
矿物质	10	26
板坯	10	25
钻井液	10	25
力学	10	25
外加剂	10	25
过程中将	10	25
熔融	10	27
低质	10	25
盖板	10	25
基板	10	25
粘合剂	10	25
原位	10	25
帆布	10	25
稠油	10	24
内胆	10	24
喷砂	10	24
边框	10	24
原木	10	24
低损耗	10	24
测定仪	10	24
表面质量	10	24
防霉	10	24
物理性能	10	23
减薄	10	23
改性沥青	10	23
高亮度	10	23
高低温	10	23
内装	10	23
面层	10	23
粗细	10	23
粘度	10	23
垫片	10	23
联用仪	10	23
热压	10	22
工件	10	24
形状	10	22
质感	10	22
非金属材料	10	22
拼装	10	22
粒径	10	22
钢塑	10	22
瓶子	10	22
电晶体	10	22
涡流	10	21
冷再生	10	21
电阻	10	21
传热	10	22
张力	10	21
制动器	10	22
丙烷	10	21
粉料	10	20
脱硫剂	10	20
岩巷	10	20
体积小	10	20
箱梁	10	20
剪力墙	10	20
杆菌	10	20
液相色谱仪	10	20
钢棒	10	20
调制	10	19
浴比	10	19
麦汁	10	19
常压	10	19
改性剂	10	19
刚度	10	19
镀层	10	19
底漆	10	18
模数	10	18
夹层	10	18
白度	10	18
膜过滤	10	18
连续墙	10	18
牵伸	10	18
背板	10	18
理论上	10	18
试样	10	18
品级	10	19
溶剂型	10	17
彩板	10	17
胶印	10	17
板形	10	17
露天开采	10	17
滤膜	10	17
深冷	10	17
异形	10	17
钢制	10	17
光气	10	17
力学性能	10	17
内衬	10	17
砌体	10	17
气密	10	17
涂布	10	17
驯化	10	17
射流	10	17
油气藏	10	16
砖混	10	16
压型	10	16
胶合板	10	16
混煤	10	16
壁板	10	16
瓦楞	10	20
联合机	10	16
粘土	10	16
棉纤维	10	16
内墙	10	15
现浇	10	15
絮凝剂	10	15
备料	10	15
均化	10	15
酒瓶	10	15
铸铁	10	15
防腐蚀	10	15
过滤机	10	15
饰面	10	15
水罐	10	14
耐候性	10	14
低渗	10	14
微孔	10	14
崩落	10	14
防水层	10	14
排布	10	14
预制构件	10	14
保护层	10	14
相变	10	14
防锈	10	13
粘接	10	14
矿体	10	13
无底	10	13
集料	10	14
盐产品	10	13
牢度	10	14
埋弧	10	13
截面	10	12
木模	10	12
耐火砖	10	12
干混	10	12
吸声材料	10	11
裂纹	10	11
铜版纸	10	11
管子	10	12
聚酯纤维	10	11
封头	10	11
练漂	10	11
磨细	10	10
耐磨性	10	10
线切割	10	10
贴装	10	10
针刺	10	10
净高	10	10
辛烷值	10	10
控制	11	14676
风险	11	12416
监控	11	5775
防范	11	4599
识别	11	3290
潜在	11	1792
防控	11	1470
风险评估	11	1401
缺陷	11	1156
预警	11	1047
危险源	11	928
经营风险	11	912
客户信息	11	849
辨识	11	804
安全风险	11	781
预测	11	749
化解	11	727
财务风险	11	714
环境风险	11	563
重大风险	11	556
规避	11	520
法律风险	11	513
社会风险	11	491
关键环节	11	489
环境因素	11	469
高风险	11	452
控制措施	11	411
限额	11	398
市场风险	11	390
廉洁风险	11	363
风险识别	11	291
信用风险	11	284
控制风险	11	276
内部环境	11	259
投资风险	11	237
合规风险	11	234
各类风险	11	234
操作风险	11	224
风险预警	11	211
可疑交易	11	210
风险偏好	11	205
客户风险	11	205
业务风险	11	204
风险分析	11	203
洗钱风险	11	187
风险评价	11	180
风险监控	11	178
重要环境因素	11	174
风险事件	11	174
预报	11	172
经济活动	11	162
风险等级	11	161
信贷风险	11	157
管理风险	11	144
金融风险	11	132
控制公司	11	131
公司经营风险	11	125
流动性风险	11	125
公司内外部	11	125
管控措施	11	124
有效地控制	11	121
动态监控	11	119
内部控制缺陷	11	111
环保风险	11	106
关键风险	11	105
降低风险	11	100
利率风险	11	99
信息不对称	11	99
风险源	11	98
规避风险	11	97
防御	11	93
高风险领域	11	90
压力测试	11	90
风险隐患	11	88
风险因素	11	89
巨灾	11	86
风险监测	11	85
道德风险	11	83
甄别	11	74
敏感性	11	73
可承受	11	72
信贷管理	11	71
项目风险	11	69
投资者风险	11	68
资金风险	11	62
反恐怖	11	59
风险状况	11	57
敞口	11	55
化解风险	11	51
评估风险	11	50
准备金	11	48
汇率风险	11	47
交易过程	11	43
认定标准	11	42
系统性风险	11	43
容忍度	11	39
可测	11	37
预警体系	11	27
监控程序	11	26
授信项目	11	25
定量分析	11	24
本地网	11	24
系统风险	11	23
预警指标	11	23
限制性	11	23
迫切性	11	18
风险问题	11	18
规避法律	11	17
风险规避	11	17
资金控制	11	16
账户安全	11	16
承受度	11	16
防范控制	11	15
廉政风险点	11	13
滤掉	11	12
非常态	11	12
控制市场	11	11
防御能力	11	11
外汇市场	11	11
频谱	11	11
包括	12	20739
部分	12	8412
特别	12	7078
涉及	12	6842
没有	12	5940
直接	12	5429
一定	12	4539
涵盖	12	4108
每个	12	4045
作出	12	3900
最高	12	3317
可能	12	3119
是否	12	2506
在内	12	2488
决定	12	2483
说明	12	2400
考虑	12	2316
对象	12	1970
划分	12	1894
包含	12	1773
完全	12	1717
类别	12	1648
构成	12	1587
分布	12	1409
间接	12	1278
分为	12	1172
不会	12	1093
地点	12	1068
以外	12	1011
限制	12	996
之外	12	970
主要包括	12	946
思科	12	941
大部分	12	945
来源	12	935
设定	12	937
性质	12	904
固定	12	902
若干	12	832
至少	12	798
百分比	12	791
身份	12	591
不再	12	576
界定	12	574
生命周期	12	566
定义	12	547
描述	12	541
超出	12	539
重点关注	12	521
利益相关方所	12	462
大小	12	386
相当	12	381
过往	12	331
之内	12	321
售出	12	311
因应	12	305
假设	12	296
部份	12	278
俞玮	12	267
组别	12	256
中芯国际	12	254
每项	12	241
新世界百货	12	234
关的	12	218
所作	12	217
绝大部分	12	208
立场	12	196
订定	12	193
惯例	12	192
香格里拉	12	187
康健人寿	12	186
理由	12	181
界限	12	181
可口可乐公司	12	179
取决于	12	179
安迪苏	12	176
可口可乐中国	12	175
承办商	12	174
还包括	12	170
可以根据	12	168
公共政策	12	164
达致	12	159
高低	12	152
所有权	12	151
重要供应商	12	149
制裁	12	141
人权审查	12	139
租契	12	139
成员公司	12	132
据点	12	126
塞拉尼斯	12	124
公司营运	12	117
业务营运	12	116
资金支出	12	117
列明	12	108
订有	12	106
报告机构	12	106
上都	12	104
通知期	12	103
决策者	12	100
少数族裔	12	98
恒基地产	12	95
有效率	12	93
重要程度	12	92
对机构	12	86
时会	12	86
都将	12	86
区别	12	85
香港太古集团	12	82
经营场所	12	82
依循	12	80
重订	12	79
策略性	12	79
政党	12	74
群组	12	72
量度	12	68
装瓶合作伙伴	12	66
订明	12	65
融资计划	12	63
好坏	12	60
需要提供	12	59
投资组合	12	58
推展	12	58
意图	12	57
海产	12	57
冠威	12	54
深明	12	53
已知	12	52
多元性	12	52
废除	12	50
大部份	12	48
工作间	12	47
轻重	12	44
现况	12	44
实质上	12	43
详细分析	12	42
资源分配	12	41
优先级	12	42
评述	12	41
相互作用	12	40
来衡量	12	39
提供支援	12	39
利害关系	12	39
米取	12	39
政治家	12	38
衡量标准	12	38
示例	12	36
频密	12	33
评估程序	12	32
每类	12	31
亦须	12	31
弓导	12	30
客观条件	12	29
关联关系	12	29
对人权	12	29
环境保育	12	29
上司	12	28
对照表	12	28
订下	12	28
适切	12	27
奖赏	12	27
强弱	12	27
上将	12	27
经济实体	12	26
改动	12	26
政客	12	25
所限	12	25
香港特别行政区政府	12	24
高薪	12	24
服务处	12	24
属员	12	24
监督者	12	23
基本特征	12	23
分享者	12	22
委托方	12	22
司法权	12	22
平均权益	12	21
综合情况	12	21
复杂程度	12	21
自雇	12	21
必达	12	23
年龄层	12	19
经营业	12	19
成正比	12	19
应当由	12	18
购买决策	12	18
太古海洋	12	18
发生改变	12	17
投资过程	12	17
名词	12	17
需要考虑	12	16
型态	12	16
某种程度	12	16
规模较小	12	16
覆盖度	12	17
股本证券	12	16
相当多	12	15
主要考虑	12	15
仔细分析	12	15
身分	12	15
过往业绩	12	15
充分证明	12	15
基本概念	12	15
海达	12	15
认沽	12	15
资质等级	12	14
轻重缓急	12	14
厘订	12	14
账龄分析	12	14
接受者	12	14
政治性	12	14
缔约国	12	14
难易	12	13
课程目标	12	13
应纳税	12	13
递呈	12	13
扩大利润	12	12
这一做法	12	12
成本计算	12	12
所创	12	12
法律条文	12	11
不具	12	11
投资风格	12	11
风险降低	12	11
本机构	12	11
题下	12	11
十五小	12	11
银行工作	12	10
国有法人股	12	10
事由	12	10
方是本	12	10
计分卡	12	10
布尔戈斯	12	10
信诺集团	12	10
第一	13	12574
最大	13	8006
第二	13	6220
首次	13	3125
率先	13	2376
排名	13	2274
唯一	13	2143
首家	13	1340
前列	13	1189
位居	13	1130
位列	13	1006
强企业	13	806
最多	13	715
唯一一家	13	669
名列	13	560
首位	13	541
首创	13	520
行列	13	489
知名企业	13	463
知名品牌	13	424
同类	13	383
首选	13	376
最强	13	315
五十	13	311
第一品牌	13	279
排名第一	13	271
被誉为	13	267
顶尖	13	257
仅有	13	246
葡萄酒	13	223
榜首	13	202
率先推出	13	180
巨头	13	177
中国首家	13	163
强排行榜	13	161
畅销	13	153
